ID,RET
439323,True
439324,True
439325,True
439326,True
439327,True
439328,True
439329,True
439330,True
439331,True
439332,True
439333,True
439334,True
439335,True
439336,True
439337,True
439338,True
439339,True
439340,True
439341,True
439342,True
439343,True
439344,True
439345,True
439346,True
439347,True
439348,True
439349,True
439350,True
439351,True
439352,True
439353,True
439354,True
439355,True
439356,True
439357,True
439358,True
439359,True
439360,True
439361,True
439362,True
439363,True
439364,True
439365,True
439366,True
439367,True
439368,True
439369,True
439370,True
439371,True
439372,True
439373,True
439374,True
439375,True
439376,True
439377,True
439378,True
439379,True
439380,True
439381,True
439382,True
439383,True
439384,True
439385,True
439386,True
439387,True
439388,True
439389,True
439390,True
439391,True
439392,True
439393,True
439394,True
439395,True
439396,True
439397,True
439398,True
439399,True
439400,True
439401,True
439402,True
439403,True
439404,True
439405,True
439406,True
439407,True
439408,True
439409,True
439410,True
439411,True
439412,True
439413,True
439414,True
439415,True
439416,True
439417,True
439418,True
439419,True
439420,True
439421,True
439422,True
439423,True
439424,True
439425,True
439426,True
439427,True
439428,True
439429,True
439430,True
439431,True
439432,True
439433,True
439434,True
439435,True
439436,True
439437,True
439438,True
439439,True
439440,True
439441,True
439442,True
439443,True
439444,True
439445,True
439446,True
439447,True
439448,True
439449,True
439450,True
439451,True
439452,True
439453,True
439454,True
439455,True
439456,True
439457,True
439458,True
439459,True
439460,True
439461,True
439462,True
439463,True
439464,True
439465,True
439466,True
439467,True
439468,True
439469,True
439470,True
439471,True
439472,True
439473,True
439474,True
439475,True
439476,True
439477,True
439478,True
439479,True
439480,True
439481,True
439482,True
439483,True
439484,True
439485,True
439486,True
439487,True
439488,True
439489,True
439490,True
439491,True
439492,True
439493,True
439494,True
439495,True
439496,True
439497,True
439498,True
439499,True
439500,True
439501,True
439502,True
439503,True
439504,True
439505,True
439506,True
439507,True
439508,True
439509,True
439510,True
439511,True
439512,True
439513,True
439514,True
439515,True
439516,True
439517,True
439518,True
439519,True
439520,True
439521,True
439522,True
439523,True
439524,True
439525,True
439526,True
439527,True
439528,True
439529,True
439530,True
439531,True
439532,True
439533,True
439534,True
439535,True
439536,True
439537,True
439538,True
439539,True
439540,True
439541,True
439542,True
439543,True
439544,True
439545,True
439546,True
439547,True
439548,True
439549,True
439550,True
439551,True
439552,True
439553,True
439554,True
439555,True
439556,True
439557,True
439558,True
439559,True
439560,True
439561,True
439562,True
439563,True
439564,True
439565,True
439566,True
439567,True
439568,True
439569,True
439570,True
439571,True
439572,True
439573,True
439574,True
439575,True
439576,True
439577,True
439578,True
439579,True
439580,True
439581,True
439582,True
439583,True
439584,True
439585,True
439586,True
439587,True
439588,True
439589,True
439590,True
439591,True
439592,True
439593,True
439594,True
439595,True
439596,True
439597,True
439598,True
439599,True
439600,True
439601,True
439602,True
439603,True
439604,True
439605,True
439606,True
439607,True
439608,True
439609,True
439610,True
439611,True
439612,True
439613,True
439614,True
439615,True
439616,True
439617,True
439618,True
439619,True
439620,True
439621,True
439622,True
439623,True
439624,True
439625,True
439626,True
439627,True
439628,True
439629,True
439630,True
439631,True
439632,True
439633,True
439634,True
439635,True
439636,True
439637,True
439638,True
439639,True
439640,True
439641,True
439642,True
439643,True
439644,True
439645,True
439646,True
439647,True
439648,True
439649,True
439650,True
439651,True
439652,True
439653,True
439654,True
439655,True
439656,True
439657,True
439658,True
439659,True
439660,True
439661,True
439662,True
439663,True
439664,True
439665,True
439666,True
439667,True
439668,True
439669,True
439670,True
439671,True
439672,True
439673,True
439674,True
439675,True
439676,True
439677,True
439678,True
439679,True
439680,True
439681,True
439682,True
439683,True
439684,True
439685,True
439686,True
439687,True
439688,True
439689,True
439690,True
439691,True
439692,True
439693,True
439694,True
439695,True
439696,True
439697,True
439698,True
439699,True
439700,True
439701,True
439702,True
439703,True
439704,True
439705,True
439706,True
439707,True
439708,True
439709,True
439710,True
439711,True
439712,True
439713,True
439714,True
439715,True
439716,True
439717,True
439718,True
439719,True
439720,True
439721,True
439722,True
439723,True
439724,True
439725,True
439726,True
439727,True
439728,True
439729,True
439730,True
439731,True
439732,True
439733,True
439734,True
439735,True
439736,True
439737,True
439738,True
439739,True
439740,True
439741,True
439742,True
439743,True
439744,True
439745,True
439746,True
439747,True
439748,True
439749,True
439750,True
439751,True
439752,True
439753,True
439754,True
439755,True
439756,True
439757,True
439758,True
439759,True
439760,True
439761,True
439762,True
439763,True
439764,True
439765,True
439766,True
439767,True
439768,True
439769,True
439770,True
439771,True
439772,True
439773,True
439774,True
439775,True
439776,True
439777,True
439778,True
439779,True
439780,True
439781,True
439782,True
439783,True
439784,True
439785,True
439786,True
439787,True
439788,True
439789,True
439790,True
439791,True
439792,True
439793,True
439794,True
439795,True
439796,True
439797,True
439798,True
439799,True
439800,True
439801,True
439802,True
439803,True
439804,True
439805,True
439806,True
439807,True
439808,True
439809,True
439810,True
439811,True
439812,True
439813,True
439814,True
439815,True
439816,True
439817,True
439818,True
439819,True
439820,True
439821,True
439822,True
439823,True
439824,True
439825,True
439826,True
439827,True
439828,True
439829,True
439830,True
439831,True
439832,True
439833,True
439834,True
439835,True
439836,True
439837,True
439838,True
439839,True
439840,True
439841,True
439842,True
439843,True
439844,True
439845,True
439846,True
439847,True
439848,True
439849,True
439850,True
439851,True
439852,True
439853,True
439854,True
439855,True
439856,True
439857,True
439858,True
439859,True
439860,True
439861,True
439862,True
439863,True
439864,True
439865,True
439866,True
439867,True
439868,True
439869,True
439870,True
439871,True
439872,True
439873,True
439874,True
439875,True
439876,True
439877,True
439878,True
439879,True
439880,True
439881,True
439882,True
439883,True
439884,True
439885,True
439886,True
439887,True
439888,True
439889,True
439890,True
439891,True
439892,True
439893,True
439894,True
439895,True
439896,True
439897,True
439898,True
439899,True
439900,True
439901,True
439902,True
439903,True
439904,True
439905,True
439906,True
439907,True
439908,True
439909,True
439910,True
439911,True
439912,True
439913,True
439914,True
439915,True
439916,True
439917,True
439918,True
439919,True
439920,True
439921,True
439922,True
439923,True
439924,True
439925,True
439926,True
439927,True
439928,True
439929,True
439930,True
439931,True
439932,True
439933,True
439934,True
439935,True
439936,True
439937,True
439938,True
439939,True
439940,True
439941,True
439942,True
439943,True
439944,True
439945,True
439946,True
439947,True
439948,True
439949,True
439950,True
439951,True
439952,True
439953,True
439954,True
439955,True
439956,True
439957,True
439958,True
439959,True
439960,True
439961,True
439962,True
439963,True
439964,True
439965,True
439966,True
439967,True
439968,True
439969,True
439970,True
439971,True
439972,True
439973,True
439974,True
439975,True
439976,True
439977,True
439978,True
439979,True
439980,True
439981,True
439982,True
439983,True
439984,True
439985,True
439986,True
439987,True
439988,True
439989,True
439990,True
439991,True
439992,True
439993,True
439994,True
439995,True
439996,True
439997,True
439998,True
439999,True
440000,True
440001,True
440002,True
440003,True
440004,True
440005,True
440006,True
440007,True
440008,True
440009,True
440010,True
440011,True
440012,True
440013,True
440014,True
440015,True
440016,True
440017,True
440018,True
440019,True
440020,True
440021,True
440022,True
440023,True
440024,True
440025,True
440026,True
440027,True
440028,True
440029,True
440030,True
440031,True
440032,True
440033,True
440034,True
440035,True
440036,True
440037,True
440038,True
440039,True
440040,True
440041,True
440042,True
440043,True
440044,True
440045,True
440046,True
440047,True
440048,True
440049,True
440050,True
440051,True
440052,True
440053,True
440054,True
440055,True
440056,True
440057,True
440058,True
440059,True
440060,True
440061,True
440062,True
440063,True
440064,True
440065,True
440066,True
440067,True
440068,True
440069,True
440070,True
440071,True
440072,True
440073,True
440074,True
440075,True
440076,True
440077,True
440078,True
440079,True
440080,True
440081,True
440082,True
440083,True
440084,True
440085,True
440086,True
440087,True
440088,True
440089,True
440090,True
440091,True
440092,True
440093,True
440094,True
440095,True
440096,True
440097,True
440098,True
440099,True
440100,True
440101,True
440102,True
440103,True
440104,True
440105,True
440106,True
440107,True
440108,True
440109,True
440110,True
440111,True
440112,True
440113,True
440114,True
440115,True
440116,True
440117,True
440118,True
440119,True
440120,True
440121,True
440122,True
440123,True
440124,True
440125,True
440126,True
440127,True
440128,True
440129,True
440130,True
440131,True
440132,True
440133,True
440134,True
440135,True
440136,True
440137,True
440138,True
440139,True
440140,True
440141,True
440142,True
440143,True
440144,True
440145,True
440146,True
440147,True
440148,True
440149,True
440150,True
440151,True
440152,True
440153,True
440154,True
440155,True
440156,True
440157,True
440158,True
440159,True
440160,True
440161,True
440162,True
440163,True
440164,True
440165,True
440166,True
440167,True
440168,True
440169,True
440170,True
440171,True
440172,True
440173,True
440174,True
440175,True
440176,True
440177,True
440178,True
440179,True
440180,True
440181,True
440182,True
440183,True
440184,True
440185,True
440186,True
440187,True
440188,True
440189,True
440190,True
440191,True
440192,True
440193,True
440194,True
440195,True
440196,True
440197,True
440198,True
440199,True
440200,True
440201,True
440202,True
440203,True
440204,True
440205,True
440206,True
440207,True
440208,True
440209,True
440210,True
440211,True
440212,True
440213,True
440214,True
440215,True
440216,True
440217,True
440218,True
440219,True
440220,True
440221,True
440222,True
440223,True
440224,True
440225,True
440226,True
440227,True
440228,True
440229,True
440230,True
440231,True
440232,True
440233,True
440234,True
440235,True
440236,True
440237,True
440238,True
440239,True
440240,True
440241,True
440242,True
440243,True
440244,True
440245,True
440246,True
440247,True
440248,True
440249,True
440250,True
440251,True
440252,True
440253,True
440254,True
440255,True
440256,True
440257,True
440258,True
440259,True
440260,True
440261,True
440262,True
440263,True
440264,True
440265,True
440266,True
440267,True
440268,True
440269,True
440270,True
440271,True
440272,True
440273,True
440274,True
440275,True
440276,True
440277,True
440278,True
440279,True
440280,True
440281,True
440282,True
440283,True
440284,True
440285,True
440286,True
440287,True
440288,True
440289,True
440290,True
440291,True
440292,True
440293,True
440294,True
440295,True
440296,True
440297,True
440298,True
440299,True
440300,True
440301,True
440302,True
440303,True
440304,True
440305,True
440306,True
440307,True
440308,True
440309,True
440310,True
440311,True
440312,True
440313,True
440314,True
440315,True
440316,True
440317,True
440318,True
440319,True
440320,True
440321,True
440322,True
440323,True
440324,True
440325,True
440326,True
440327,True
440328,True
440329,True
440330,True
440331,True
440332,True
440333,True
440334,True
440335,True
440336,True
440337,True
440338,True
440339,True
440340,True
440341,True
440342,True
440343,True
440344,True
440345,True
440346,True
440347,True
440348,True
440349,True
440350,True
440351,True
440352,True
440353,True
440354,True
440355,True
440356,True
440357,True
440358,True
440359,True
440360,True
440361,True
440362,True
440363,True
440364,True
440365,True
440366,True
440367,True
440368,True
440369,True
440370,True
440371,True
440372,True
440373,True
440374,True
440375,True
440376,True
440377,True
440378,True
440379,True
440380,True
440381,True
440382,True
440383,True
440384,True
440385,True
440386,True
440387,True
440388,True
440389,True
440390,True
440391,True
440392,True
440393,True
440394,True
440395,True
440396,True
440397,True
440398,True
440399,True
440400,True
440401,True
440402,True
440403,True
440404,True
440405,True
440406,True
440407,True
440408,True
440409,True
440410,True
440411,True
440412,True
440413,True
440414,True
440415,True
440416,True
440417,True
440418,True
440419,True
440420,True
440421,True
440422,True
440423,True
440424,True
440425,True
440426,True
440427,True
440428,True
440429,True
440430,True
440431,True
440432,True
440433,True
440434,True
440435,True
440436,True
440437,True
440438,True
440439,True
440440,True
440441,True
440442,True
440443,True
440444,True
440445,True
440446,True
440447,True
440448,True
440449,True
440450,True
440451,True
440452,True
440453,True
440454,True
440455,True
440456,True
440457,True
440458,True
440459,True
440460,True
440461,True
440462,True
440463,True
440464,True
440465,True
440466,True
440467,True
440468,True
440469,True
440470,True
440471,True
440472,True
440473,True
440474,True
440475,True
440476,True
440477,True
440478,True
440479,True
440480,True
440481,True
440482,True
440483,True
440484,True
440485,True
440486,True
440487,True
440488,True
440489,True
440490,True
440491,True
440492,True
440493,True
440494,True
440495,True
440496,True
440497,True
440498,True
440499,True
440500,True
440501,True
440502,True
440503,True
440504,True
440505,True
440506,True
440507,True
440508,True
440509,True
440510,True
440511,True
440512,True
440513,True
440514,True
440515,True
440516,True
440517,True
440518,True
440519,True
440520,True
440521,True
440522,True
440523,True
440524,True
440525,True
440526,True
440527,True
440528,True
440529,True
440530,True
440531,True
440532,True
440533,True
440534,True
440535,True
440536,True
440537,True
440538,True
440539,True
440540,True
440541,True
440542,True
440543,True
440544,True
440545,True
440546,True
440547,True
440548,True
440549,True
440550,True
440551,True
440552,True
440553,True
440554,True
440555,True
440556,True
440557,True
440558,True
440559,True
440560,True
440561,True
440562,True
440563,True
440564,False
440565,False
440566,False
440567,False
440568,False
440569,False
440570,False
440571,False
440572,False
440573,False
440574,False
440575,False
440576,False
440577,False
440578,False
440579,False
440580,False
440581,False
440582,False
440583,False
440584,False
440585,False
440586,False
440587,False
440588,False
440589,False
440590,False
440591,False
440592,False
440593,False
440594,False
440595,False
440596,False
440597,False
440598,False
440599,False
440600,False
440601,False
440602,False
440603,False
440604,False
440605,False
440606,False
440607,False
440608,False
440609,False
440610,False
440611,False
440612,False
440613,False
440614,False
440615,False
440616,False
440617,False
440618,False
440619,False
440620,False
440621,False
440622,False
440623,False
440624,False
440625,False
440626,False
440627,False
440628,False
440629,False
440630,False
440631,False
440632,False
440633,False
440634,False
440635,False
440636,False
440637,False
440638,False
440639,False
440640,False
440641,False
440642,False
440643,False
440644,False
440645,False
440646,False
440647,False
440648,False
440649,False
440650,False
440651,False
440652,False
440653,False
440654,False
440655,False
440656,False
440657,False
440658,False
440659,False
440660,False
440661,False
440662,False
440663,False
440664,False
440665,False
440666,False
440667,False
440668,False
440669,False
440670,False
440671,False
440672,False
440673,False
440674,False
440675,False
440676,False
440677,False
440678,False
440679,False
440680,False
440681,False
440682,False
440683,False
440684,False
440685,False
440686,False
440687,False
440688,False
440689,False
440690,False
440691,False
440692,False
440693,False
440694,False
440695,False
440696,False
440697,False
440698,False
440699,False
440700,False
440701,False
440702,False
440703,False
440704,False
440705,False
440706,False
440707,False
440708,False
440709,False
440710,False
440711,False
440712,False
440713,False
440714,False
440715,False
440716,False
440717,False
440718,False
440719,False
440720,False
440721,False
440722,False
440723,False
440724,False
440725,False
440726,False
440727,False
440728,False
440729,False
440730,False
440731,False
440732,False
440733,False
440734,False
440735,False
440736,False
440737,False
440738,False
440739,False
440740,False
440741,False
440742,False
440743,False
440744,False
440745,False
440746,False
440747,False
440748,False
440749,False
440750,False
440751,False
440752,False
440753,False
440754,False
440755,False
440756,False
440757,False
440758,False
440759,False
440760,False
440761,False
440762,False
440763,False
440764,False
440765,False
440766,False
440767,False
440768,False
440769,False
440770,False
440771,False
440772,False
440773,False
440774,False
440775,False
440776,False
440777,False
440778,False
440779,False
440780,False
440781,False
440782,False
440783,False
440784,False
440785,False
440786,False
440787,False
440788,False
440789,False
440790,False
440791,False
440792,False
440793,False
440794,False
440795,False
440796,False
440797,False
440798,False
440799,False
440800,False
440801,False
440802,False
440803,False
440804,False
440805,False
440806,False
440807,False
440808,False
440809,False
440810,False
440811,False
440812,False
440813,False
440814,False
440815,False
440816,False
440817,False
440818,False
440819,False
440820,False
440821,False
440822,False
440823,False
440824,False
440825,False
440826,False
440827,False
440828,False
440829,False
440830,False
440831,False
440832,False
440833,False
440834,False
440835,False
440836,False
440837,False
440838,False
440839,False
440840,False
440841,False
440842,False
440843,False
440844,False
440845,False
440846,False
440847,False
440848,False
440849,False
440850,False
440851,False
440852,False
440853,False
440854,False
440855,False
440856,False
440857,False
440858,False
440859,False
440860,False
440861,False
440862,False
440863,False
440864,False
440865,False
440866,False
440867,False
440868,False
440869,False
440870,False
440871,False
440872,False
440873,False
440874,False
440875,False
440876,False
440877,False
440878,False
440879,False
440880,False
440881,False
440882,False
440883,False
440884,False
440885,False
440886,False
440887,False
440888,False
440889,False
440890,False
440891,False
440892,False
440893,False
440894,False
440895,False
440896,False
440897,False
440898,False
440899,False
440900,False
440901,False
440902,False
440903,False
440904,False
440905,False
440906,False
440907,False
440908,False
440909,False
440910,False
440911,False
440912,False
440913,False
440914,False
440915,False
440916,False
440917,False
440918,False
440919,False
440920,False
440921,False
440922,False
440923,False
440924,False
440925,False
440926,False
440927,False
440928,False
440929,False
440930,False
440931,False
440932,False
440933,False
440934,False
440935,False
440936,False
440937,False
440938,False
440939,False
440940,False
440941,False
440942,False
440943,False
440944,False
440945,False
440946,False
440947,False
440948,False
440949,False
440950,False
440951,False
440952,False
440953,False
440954,False
440955,False
440956,False
440957,False
440958,False
440959,False
440960,False
440961,False
440962,False
440963,False
440964,False
440965,False
440966,False
440967,False
440968,False
440969,False
440970,False
440971,False
440972,False
440973,False
440974,False
440975,False
440976,False
440977,False
440978,False
440979,False
440980,False
440981,False
440982,False
440983,False
440984,False
440985,False
440986,False
440987,False
440988,False
440989,False
440990,False
440991,False
440992,False
440993,False
440994,False
440995,False
440996,False
440997,False
440998,False
440999,False
441000,False
441001,False
441002,False
441003,False
441004,False
441005,False
441006,False
441007,False
441008,False
441009,False
441010,False
441011,False
441012,False
441013,False
441014,False
441015,False
441016,False
441017,False
441018,False
441019,False
441020,False
441021,False
441022,False
441023,False
441024,False
441025,False
441026,False
441027,False
441028,False
441029,False
441030,False
441031,False
441032,False
441033,False
441034,False
441035,False
441036,False
441037,False
441038,False
441039,False
441040,False
441041,False
441042,False
441043,False
441044,False
441045,False
441046,False
441047,False
441048,False
441049,False
441050,False
441051,False
441052,False
441053,False
441054,False
441055,False
441056,False
441057,False
441058,False
441059,False
441060,False
441061,False
441062,False
441063,False
441064,False
441065,False
441066,False
441067,False
441068,False
441069,False
441070,False
441071,False
441072,False
441073,False
441074,False
441075,False
441076,False
441077,False
441078,False
441079,False
441080,False
441081,False
441082,False
441083,False
441084,False
441085,False
441086,False
441087,False
441088,False
441089,False
441090,False
441091,False
441092,False
441093,False
441094,False
441095,False
441096,False
441097,False
441098,False
441099,False
441100,False
441101,False
441102,False
441103,False
441104,False
441105,False
441106,False
441107,False
441108,False
441109,False
441110,False
441111,False
441112,False
441113,False
441114,False
441115,False
441116,False
441117,False
441118,False
441119,False
441120,False
441121,False
441122,False
441123,False
441124,False
441125,False
441126,False
441127,False
441128,False
441129,False
441130,False
441131,False
441132,False
441133,False
441134,False
441135,False
441136,False
441137,False
441138,False
441139,False
441140,False
441141,False
441142,False
441143,False
441144,False
441145,False
441146,False
441147,False
441148,False
441149,False
441150,False
441151,False
441152,False
441153,False
441154,False
441155,False
441156,False
441157,False
441158,False
441159,False
441160,False
441161,False
441162,False
441163,False
441164,False
441165,False
441166,False
441167,False
441168,False
441169,False
441170,False
441171,False
441172,False
441173,False
441174,False
441175,False
441176,False
441177,False
441178,False
441179,False
441180,False
441181,False
441182,False
441183,False
441184,False
441185,False
441186,False
441187,False
441188,False
441189,False
441190,False
441191,False
441192,False
441193,False
441194,False
441195,False
441196,False
441197,False
441198,False
441199,False
441200,False
441201,False
441202,False
441203,False
441204,False
441205,False
441206,False
441207,False
441208,False
441209,False
441210,False
441211,False
441212,False
441213,False
441214,False
441215,False
441216,False
441217,False
441218,False
441219,False
441220,False
441221,False
441222,False
441223,False
441224,False
441225,False
441226,False
441227,False
441228,False
441229,False
441230,False
441231,False
441232,False
441233,False
441234,False
441235,False
441236,False
441237,False
441238,False
441239,False
441240,False
441241,False
441242,False
441243,False
441244,False
441245,False
441246,False
441247,False
441248,False
441249,False
441250,False
441251,False
441252,False
441253,False
441254,False
441255,False
441256,False
441257,False
441258,False
441259,False
441260,False
441261,False
441262,False
441263,False
441264,False
441265,False
441266,False
441267,False
441268,False
441269,False
441270,False
441271,False
441272,False
441273,False
441274,False
441275,False
441276,False
441277,False
441278,False
441279,False
441280,False
441281,False
441282,False
441283,False
441284,False
441285,False
441286,False
441287,False
441288,False
441289,False
441290,False
441291,False
441292,False
441293,False
441294,False
441295,False
441296,False
441297,False
441298,False
441299,False
441300,False
441301,False
441302,False
441303,False
441304,False
441305,False
441306,False
441307,False
441308,False
441309,False
441310,False
441311,False
441312,False
441313,False
441314,False
441315,False
441316,False
441317,False
441318,False
441319,False
441320,False
441321,False
441322,False
441323,False
441324,False
441325,False
441326,False
441327,False
441328,False
441329,False
441330,False
441331,False
441332,False
441333,False
441334,False
441335,False
441336,False
441337,False
441338,False
441339,False
441340,False
441341,False
441342,False
441343,False
441344,False
441345,False
441346,False
441347,False
441348,False
441349,False
441350,False
441351,False
441352,False
441353,False
441354,False
441355,False
441356,False
441357,False
441358,False
441359,False
441360,False
441361,False
441362,False
441363,False
441364,False
441365,False
441366,False
441367,False
441368,False
441369,False
441370,False
441371,False
441372,False
441373,False
441374,False
441375,False
441376,False
441377,False
441378,False
441379,False
441380,False
441381,False
441382,False
441383,False
441384,False
441385,False
441386,False
441387,False
441388,False
441389,False
441390,False
441391,False
441392,False
441393,False
441394,False
441395,False
441396,False
441397,False
441398,False
441399,False
441400,False
441401,False
441402,False
441403,False
441404,False
441405,False
441406,False
441407,False
441408,False
441409,False
441410,False
441411,False
441412,False
441413,False
441414,False
441415,False
441416,False
441417,False
441418,False
441419,False
441420,False
441421,False
441422,False
441423,False
441424,False
441425,False
441426,False
441427,False
441428,False
441429,False
441430,False
441431,False
441432,False
441433,False
441434,False
441435,False
441436,False
441437,False
441438,False
441439,False
441440,False
441441,False
441442,False
441443,False
441444,False
441445,False
441446,False
441447,False
441448,False
441449,False
441450,False
441451,False
441452,False
441453,False
441454,False
441455,False
441456,False
441457,False
441458,False
441459,False
441460,False
441461,False
441462,False
441463,False
441464,False
441465,False
441466,False
441467,False
441468,False
441469,False
441470,False
441471,False
441472,False
441473,False
441474,False
441475,False
441476,False
441477,False
441478,False
441479,False
441480,False
441481,False
441482,False
441483,False
441484,False
441485,False
441486,False
441487,False
441488,False
441489,False
441490,False
441491,False
441492,False
441493,False
441494,False
441495,False
441496,False
441497,False
441498,False
441499,False
441500,False
441501,False
441502,False
441503,False
441504,False
441505,False
441506,False
441507,False
441508,False
441509,False
441510,False
441511,False
441512,False
441513,False
441514,False
441515,False
441516,False
441517,False
441518,False
441519,False
441520,False
441521,False
441522,False
441523,False
441524,False
441525,False
441526,False
441527,False
441528,False
441529,False
441530,False
441531,False
441532,False
441533,False
441534,False
441535,False
441536,False
441537,False
441538,False
441539,False
441540,False
441541,False
441542,False
441543,False
441544,False
441545,False
441546,False
441547,False
441548,False
441549,False
441550,False
441551,False
441552,False
441553,False
441554,False
441555,False
441556,False
441557,False
441558,False
441559,False
441560,False
441561,False
441562,False
441563,False
441564,False
441565,False
441566,False
441567,False
441568,False
441569,False
441570,False
441571,False
441572,False
441573,False
441574,False
441575,False
441576,False
441577,False
441578,False
441579,False
441580,False
441581,False
441582,False
441583,False
441584,False
441585,False
441586,False
441587,False
441588,False
441589,False
441590,False
441591,False
441592,False
441593,False
441594,False
441595,False
441596,False
441597,False
441598,False
441599,False
441600,False
441601,False
441602,False
441603,False
441604,False
441605,False
441606,False
441607,False
441608,False
441609,False
441610,False
441611,False
441612,False
441613,False
441614,False
441615,False
441616,False
441617,False
441618,False
441619,False
441620,False
441621,False
441622,False
441623,False
441624,False
441625,False
441626,False
441627,False
441628,False
441629,False
441630,False
441631,False
441632,False
441633,False
441634,False
441635,False
441636,False
441637,False
441638,False
441639,False
441640,False
441641,False
441642,False
441643,False
441644,False
441645,False
441646,False
441647,False
441648,False
441649,False
441650,False
441651,False
441652,False
441653,False
441654,False
441655,False
441656,False
441657,False
441658,False
441659,False
441660,False
441661,False
441662,False
441663,False
441664,False
441665,False
441666,False
441667,False
441668,False
441669,False
441670,False
441671,False
441672,False
441673,False
441674,False
441675,False
441676,False
441677,False
441678,False
441679,False
441680,False
441681,False
441682,False
441683,False
441684,False
441685,False
441686,False
441687,False
441688,False
441689,False
441690,False
441691,False
441692,False
441693,False
441694,False
441695,False
441696,False
441697,False
441698,False
441699,False
441700,False
441701,False
441702,False
441703,False
441704,False
441705,False
441706,False
441707,False
441708,False
441709,False
441710,False
441711,False
441712,False
441713,False
441714,False
441715,False
441716,False
441717,False
441718,False
441719,False
441720,False
441721,False
441722,False
441723,False
441724,False
441725,False
441726,False
441727,False
441728,False
441729,False
441730,False
441731,False
441732,False
441733,False
441734,False
441735,False
441736,False
441737,False
441738,False
441739,False
441740,False
441741,False
441742,False
441743,False
441744,False
441745,False
441746,False
441747,False
441748,False
441749,False
441750,False
441751,False
441752,False
441753,False
441754,False
441755,False
441756,False
441757,False
441758,False
441759,False
441760,False
441761,False
441762,False
441763,False
441764,False
441765,False
441766,False
441767,False
441768,False
441769,False
441770,False
441771,False
441772,False
441773,False
441774,False
441775,False
441776,False
441777,False
441778,False
441779,False
441780,False
441781,False
441782,False
441783,False
441784,False
441785,False
441786,False
441787,False
441788,False
441789,False
441790,False
441791,False
441792,False
441793,False
441794,False
441795,False
441796,False
441797,False
441798,False
441799,False
441800,False
441801,False
441802,False
441803,False
441804,False
441805,False
441806,False
441807,False
441808,False
441809,False
441810,False
441811,False
441812,False
441813,False
441814,False
441815,False
441816,False
441817,False
441818,False
441819,False
441820,False
441821,False
441822,False
441823,False
441824,False
441825,False
441826,False
441827,False
441828,False
441829,False
441830,False
441831,False
441832,False
441833,False
441834,False
441835,False
441836,False
441837,False
441838,False
441839,False
441840,False
441841,False
441842,False
441843,False
441844,False
441845,False
441846,False
441847,False
441848,False
441849,False
441850,False
441851,False
441852,False
441853,False
441854,False
441855,False
441856,False
441857,False
441858,False
441859,False
441860,False
441861,False
441862,False
441863,False
441864,False
441865,False
441866,False
441867,False
441868,False
441869,False
441870,False
441871,False
441872,False
441873,False
441874,False
441875,False
441876,False
441877,False
441878,False
441879,False
441880,False
441881,False
441882,False
441883,False
441884,False
441885,False
441886,False
441887,False
441888,False
441889,False
441890,False
441891,False
441892,False
441893,False
441894,False
441895,False
441896,False
441897,False
441898,False
441899,False
441900,False
441901,False
441902,False
441903,False
441904,False
441905,False
441906,False
441907,False
441908,False
441909,False
441910,False
441911,False
441912,False
441913,False
441914,False
441915,False
441916,False
441917,False
441918,False
441919,False
441920,False
441921,False
441922,False
441923,False
441924,False
441925,False
441926,False
441927,False
441928,False
441929,False
441930,False
441931,False
441932,False
441933,False
441934,False
441935,False
441936,False
441937,False
441938,False
441939,False
441940,False
441941,False
441942,False
441943,False
441944,False
441945,False
441946,False
441947,False
441948,False
441949,False
441950,False
441951,False
441952,False
441953,False
441954,False
441955,False
441956,False
441957,False
441958,False
441959,False
441960,False
441961,False
441962,False
441963,False
441964,False
441965,False
441966,False
441967,False
441968,False
441969,False
441970,False
441971,False
441972,False
441973,False
441974,False
441975,False
441976,False
441977,False
441978,False
441979,False
441980,False
441981,False
441982,False
441983,False
441984,False
441985,False
441986,False
441987,False
441988,False
441989,False
441990,False
441991,False
441992,False
441993,False
441994,False
441995,False
441996,False
441997,False
441998,False
441999,False
442000,False
442001,False
442002,False
442003,False
442004,False
442005,False
442006,False
442007,False
442008,False
442009,False
442010,False
442011,False
442012,False
442013,False
442014,False
442015,False
442016,False
442017,False
442018,False
442019,False
442020,False
442021,False
442022,False
442023,False
442024,False
442025,False
442026,False
442027,False
442028,False
442029,False
442030,False
442031,True
442032,True
442033,True
442034,True
442035,True
442036,True
442037,True
442038,True
442039,True
442040,True
442041,True
442042,True
442043,True
442044,True
442045,True
442046,True
442047,True
442048,True
442049,True
442050,True
442051,True
442052,True
442053,True
442054,True
442055,True
442056,True
442057,True
442058,True
442059,True
442060,True
442061,True
442062,True
442063,True
442064,True
442065,True
442066,True
442067,True
442068,True
442069,True
442070,True
442071,True
442072,True
442073,True
442074,True
442075,True
442076,True
442077,True
442078,True
442079,True
442080,True
442081,True
442082,True
442083,True
442084,True
442085,True
442086,True
442087,True
442088,True
442089,True
442090,True
442091,True
442092,True
442093,True
442094,True
442095,True
442096,True
442097,True
442098,True
442099,True
442100,True
442101,True
442102,True
442103,True
442104,True
442105,True
442106,True
442107,True
442108,True
442109,True
442110,True
442111,True
442112,True
442113,True
442114,True
442115,True
442116,True
442117,True
442118,True
442119,True
442120,True
