ID,RET
436202,0.0
436203,0.0
436204,0.0
436205,0.0
436206,0.0
436207,0.0
436208,0.0
436209,0.0
436210,0.0
436211,0.0
436212,0.0
436213,0.0
436214,0.0
436215,0.0
436216,0.0
436217,0.0
436218,0.0
436219,0.0
436220,0.0
436221,0.0
436222,0.0
436223,0.0
436224,0.0
436225,0.0
436226,0.0
436227,0.0
436228,0.0
436229,0.0
436230,0.0
436231,0.0
436232,0.0
436233,0.0
436234,0.0
436235,0.0
436236,0.0
436237,0.0
436238,0.0
436239,0.0
436240,0.0
436241,0.0
436242,0.0
436243,0.0
436244,0.0
436245,0.0
436246,0.0
436247,0.0
436248,0.0
436249,0.0
436250,0.0
436251,0.0
436252,0.0
436253,0.0
436254,0.0
436255,0.0
436256,0.0
436257,0.0
436258,0.0
436259,0.0
436260,0.0
436261,0.0
436262,0.0
436263,0.0
436264,0.0
436265,0.0
436266,0.0
436267,0.0
436268,0.0
436269,0.0
436270,0.0
436271,0.0
436272,0.0
436273,0.0
436274,0.0
436275,0.0
436276,0.0
436277,0.0
436278,0.0
436279,0.0
436280,0.0
436281,0.0
436282,0.0
436283,0.0
436284,0.0
436285,0.0
436286,0.0
436287,0.0
436288,0.0
436289,0.0
436290,0.0
436291,0.0
436292,0.0
436293,0.0
436294,0.0
436295,0.0
436296,0.0
436297,0.0
436298,0.0
436299,0.0
436300,0.0
436301,0.0
436302,0.0
436303,0.0
436304,0.0
436305,0.0
436306,0.0
436307,0.0
436308,0.0
436309,0.0
436310,0.0
436311,0.0
436312,0.0
436313,0.0
436314,0.0
436315,0.0
436316,0.0
436317,0.0
436318,0.0
436319,0.0
436320,0.0
436321,0.0
436322,0.0
436323,0.0
436324,0.0
436325,0.0
436326,0.0
436327,0.0
436328,0.0
436329,0.0
436330,0.0
436331,0.0
436332,0.0
436333,0.0
436334,0.0
436335,0.0
436336,0.0
436337,0.0
436338,0.0
436339,0.0
436340,0.0
436341,0.0
436342,0.0
436343,0.0
436344,0.0
436345,0.0
436346,0.0
436347,0.0
436348,0.0
436349,0.0
436350,0.0
436351,0.0
436352,0.0
436353,0.0
436354,0.0
436355,0.0
436356,0.0
436357,0.0
436358,0.0
436359,0.0
436360,0.0
436361,0.0
436362,0.0
436363,0.0
436364,0.0
436365,0.0
436366,0.0
436367,0.0
436368,0.0
436369,0.0
436370,0.0
436371,0.0
436372,0.0
436373,0.0
436374,0.0
436375,0.0
436376,0.0
436377,0.0
436378,0.0
436379,0.0
436380,0.0
436381,0.0
436382,0.0
436383,0.0
436384,0.0
436385,0.0
436386,0.0
436387,0.0
436388,0.0
436389,0.0
436390,0.0
436391,0.0
436392,0.0
436393,0.0
436394,0.0
436395,0.0
436396,0.0
436397,0.0
436398,0.0
436399,0.0
436400,0.0
436401,0.0
436402,0.0
436403,0.0
436404,0.0
436405,0.0
436406,0.0
436407,0.0
436408,0.0
436409,0.0
436410,0.0
436411,0.0
436412,0.0
436413,0.0
436414,0.0
436415,0.0
436416,0.0
436417,0.0
436418,0.0
436419,0.0
436420,0.0
436421,0.0
436422,0.0
436423,0.0
436424,0.0
436425,0.0
436426,0.0
436427,0.0
436428,0.0
436429,0.0
436430,0.0
436431,0.0
436432,0.0
436433,0.0
436434,0.0
436435,0.0
436436,0.0
436437,0.0
436438,0.0
436439,0.0
436440,0.0
436441,0.0
436442,0.0
436443,0.0
436444,0.0
436445,0.0
436446,0.0
436447,0.0
436448,0.0
436449,0.0
436450,0.0
436451,0.0
436452,0.0
436453,0.0
436454,0.0
436455,0.0
436456,0.0
436457,0.0
436458,0.0
436459,0.0
436460,0.0
436461,0.0
436462,0.0
436463,0.0
436464,0.0
436465,0.0
436466,0.0
436467,0.0
436468,0.0
436469,0.0
436470,0.0
436471,0.0
436472,0.0
436473,0.0
436474,0.0
436475,0.0
436476,0.0
436477,0.0
436478,0.0
436479,0.0
436480,0.0
436481,0.0
436482,0.0
436483,0.0
436484,0.0
436485,0.0
436486,0.0
436487,0.0
436488,0.0
436489,0.0
436490,0.0
436491,0.0
436492,0.0
436493,0.0
436494,0.0
436495,0.0
436496,0.0
436497,0.0
436498,0.0
436499,0.0
436500,0.0
436501,0.0
436502,0.0
436503,0.0
436504,0.0
436505,0.0
436506,0.0
436507,0.0
436508,0.0
436509,0.0
436510,0.0
436511,0.0
436512,0.0
436513,0.0
436514,0.0
436515,0.0
436516,0.0
436517,0.0
436518,0.0
436519,0.0
436520,0.0
436521,0.0
436522,0.0
436523,0.0
436524,0.0
436525,0.0
436526,0.0
436527,0.0
436528,0.0
436529,0.0
436530,0.0
436531,0.0
436532,0.0
436533,0.0
436534,0.0
436535,0.0
436536,0.0
436537,0.0
436538,0.0
436539,0.0
436540,0.0
436541,0.0
436542,0.0
436543,0.0
436544,0.0
436545,0.0
436546,0.0
436547,0.0
436548,0.0
436549,0.0
436550,0.0
436551,0.0
436552,0.0
436553,0.0
436554,0.0
436555,0.0
436556,0.0
436557,0.0
436558,0.0
436559,0.0
436560,0.0
436561,0.0
436562,0.0
436563,0.0
436564,0.0
436565,0.0
436566,0.0
436567,0.0
436568,0.0
436569,0.0
436570,0.0
436571,0.0
436572,0.0
436573,0.0
436574,0.0
436575,0.0
436576,0.0
436577,0.0
436578,0.0
436579,0.0
436580,0.0
436581,0.0
436582,0.0
436583,0.0
436584,0.0
436585,0.0
436586,0.0
436587,0.0
436588,0.0
436589,0.0
436590,0.0
436591,0.0
436592,0.0
436593,0.0
436594,0.0
436595,0.0
436596,0.0
436597,0.0
436598,0.0
436599,0.0
436600,0.0
436601,0.0
436602,0.0
436603,0.0
436604,0.0
436605,0.0
436606,0.0
436607,0.0
436608,0.0
436609,0.0
436610,0.0
436611,0.0
436612,0.0
436613,0.0
436614,0.0
436615,0.0
436616,0.0
436617,0.0
436618,0.0
436619,0.0
436620,0.0
436621,0.0
436622,0.0
436623,0.0
436624,0.0
436625,0.0
436626,0.0
436627,0.0
436628,0.0
436629,0.0
436630,0.0
436631,0.0
436632,0.0
436633,0.0
436634,0.0
436635,0.0
436636,0.0
436637,0.0
436638,0.0
436639,0.0
436640,0.0
436641,0.0
436642,0.0
436643,0.0
436644,0.0
436645,0.0
436646,0.0
436647,0.0
436648,0.0
436649,0.0
436650,0.0
436651,0.0
436652,0.0
436653,0.0
436654,0.0
436655,0.0
436656,0.0
436657,0.0
436658,0.0
436659,0.0
436660,0.0
436661,0.0
436662,0.0
436663,0.0
436664,0.0
436665,0.0
436666,0.0
436667,0.0
436668,0.0
436669,0.0
436670,0.0
436671,0.0
436672,0.0
436673,0.0
436674,0.0
436675,0.0
436676,0.0
436677,0.0
436678,0.0
436679,0.0
436680,0.0
436681,0.0
436682,0.0
436683,0.0
436684,0.0
436685,0.0
436686,0.0
436687,0.0
436688,0.0
436689,0.0
436690,0.0
436691,0.0
436692,0.0
436693,0.0
436694,0.0
436695,0.0
436696,0.0
436697,0.0
436698,0.0
436699,0.0
436700,0.0
436701,0.0
436702,0.0
436703,0.0
436704,0.0
436705,0.0
436706,0.0
436707,0.0
436708,0.0
436709,0.0
436710,0.0
436711,0.0
436712,0.0
436713,0.0
436714,0.0
436715,0.0
436716,0.0
436717,0.0
436718,0.0
436719,0.0
436720,0.0
436721,0.0
436722,0.0
436723,0.0
436724,0.0
436725,0.0
436726,0.0
436727,0.0
436728,0.0
436729,0.0
436730,0.0
436731,0.0
436732,0.0
436733,0.0
436734,0.0
436735,0.0
436736,0.0
436737,0.0
436738,0.0
436739,0.0
436740,0.0
436741,0.0
436742,0.0
436743,0.0
436744,0.0
436745,0.0
436746,0.0
436747,0.0
436748,0.0
436749,0.0
436750,0.0
436751,0.0
436752,0.0
436753,0.0
436754,0.0
436755,0.0
436756,0.0
436757,0.0
436758,0.0
436759,0.0
436760,0.0
436761,0.0
436762,0.0
436763,0.0
436764,0.0
436765,0.0
436766,0.0
436767,0.0
436768,0.0
436769,0.0
436770,0.0
436771,0.0
436772,0.0
436773,0.0
436774,0.0
436775,0.0
436776,0.0
436777,0.0
436778,0.0
436779,0.0
436780,0.0
436781,0.0
436782,0.0
436783,0.0
436784,0.0
436785,0.0
436786,0.0
436787,0.0
436788,0.0
436789,0.0
436790,0.0
436791,0.0
436792,0.0
436793,0.0
436794,0.0
436795,0.0
436796,0.0
436797,0.0
436798,0.0
436799,0.0
436800,0.0
436801,0.0
436802,0.0
436803,0.0
436804,0.0
436805,0.0
436806,0.0
436807,0.0
436808,0.0
436809,0.0
436810,0.0
436811,0.0
436812,0.0
436813,0.0
436814,0.0
436815,0.0
436816,0.0
436817,0.0
436818,0.0
436819,0.0
436820,0.0
436821,0.0
436822,0.0
436823,0.0
436824,0.0
436825,0.0
436826,0.0
436827,0.0
436828,0.0
436829,0.0
436830,0.0
436831,0.0
436832,0.0
436833,0.0
436834,0.0
436835,0.0
436836,0.0
436837,0.0
436838,0.0
436839,0.0
436840,0.0
436841,0.0
436842,0.0
436843,0.0
436844,0.0
436845,0.0
436846,0.0
436847,0.0
436848,0.0
436849,0.0
436850,0.0
436851,0.0
436852,0.0
436853,0.0
436854,0.0
436855,0.0
436856,0.0
436857,0.0
436858,0.0
436859,0.0
436860,0.0
436861,0.0
436862,0.0
436863,0.0
436864,0.0
436865,0.0
436866,0.0
436867,0.0
436868,0.0
436869,0.0
436870,0.0
436871,0.0
436872,0.0
436873,0.0
436874,0.0
436875,0.0
436876,0.0
436877,0.0
436878,0.0
436879,0.0
436880,0.0
436881,0.0
436882,0.0
436883,0.0
436884,0.0
436885,0.0
436886,0.0
436887,0.0
436888,0.0
436889,0.0
436890,0.0
436891,0.0
436892,0.0
436893,0.0
436894,0.0
436895,0.0
436896,0.0
436897,0.0
436898,0.0
436899,0.0
436900,0.0
436901,0.0
436902,0.0
436903,0.0
436904,0.0
436905,0.0
436906,0.0
436907,0.0
436908,0.0
436909,0.0
436910,0.0
436911,0.0
436912,0.0
436913,0.0
436914,0.0
436915,0.0
436916,0.0
436917,0.0
436918,0.0
436919,0.0
436920,0.0
436921,0.0
436922,0.0
436923,0.0
436924,0.0
436925,0.0
436926,0.0
436927,0.0
436928,0.0
436929,0.0
436930,0.0
436931,0.0
436932,0.0
436933,0.0
436934,0.0
436935,0.0
436936,0.0
436937,0.0
436938,0.0
436939,0.0
436940,0.0
436941,0.0
436942,0.0
436943,0.0
436944,0.0
436945,0.0
436946,0.0
436947,0.0
436948,0.0
436949,0.0
436950,0.0
436951,0.0
436952,0.0
436953,0.0
436954,0.0
436955,0.0
436956,0.0
436957,0.0
436958,0.0
436959,0.0
436960,0.0
436961,0.0
436962,0.0
436963,0.0
436964,0.0
436965,0.0
436966,0.0
436967,0.0
436968,0.0
436969,0.0
436970,0.0
436971,0.0
436972,0.0
436973,0.0
436974,0.0
436975,0.0
436976,0.0
436977,0.0
436978,0.0
436979,0.0
436980,0.0
436981,0.0
436982,0.0
436983,0.0
436984,0.0
436985,0.0
436986,0.0
436987,0.0
436988,0.0
436989,0.0
436990,0.0
436991,0.0
436992,0.0
436993,0.0
436994,0.0
436995,0.0
436996,0.0
436997,0.0
436998,0.0
436999,0.0
437000,0.0
437001,0.0
437002,0.0
437003,0.0
437004,0.0
437005,0.0
437006,0.0
437007,0.0
437008,0.0
437009,0.0
437010,0.0
437011,0.0
437012,0.0
437013,0.0
437014,0.0
437015,0.0
437016,0.0
437017,0.0
437018,0.0
437019,0.0
437020,0.0
437021,0.0
437022,0.0
437023,0.0
437024,0.0
437025,0.0
437026,0.0
437027,0.0
437028,0.0
437029,0.0
437030,0.0
437031,0.0
437032,0.0
437033,0.0
437034,0.0
437035,0.0
437036,0.0
437037,0.0
437038,0.0
437039,0.0
437040,0.0
437041,0.0
437042,0.0
437043,0.0
437044,0.0
437045,0.0
437046,0.0
437047,0.0
437048,0.0
437049,0.0
437050,0.0
437051,0.0
437052,0.0
437053,0.0
437054,0.0
437055,0.0
437056,0.0
437057,0.0
437058,0.0
437059,0.0
437060,0.0
437061,0.0
437062,0.0
437063,0.0
437064,0.0
437065,0.0
437066,0.0
437067,0.0
437068,0.0
437069,0.0
437070,0.0
437071,0.0
437072,0.0
437073,0.0
437074,0.0
437075,0.0
437076,0.0
437077,0.0
437078,0.0
437079,0.0
437080,0.0
437081,0.0
437082,0.0
437083,0.0
437084,0.0
437085,0.0
437086,0.0
437087,0.0
437088,0.0
437089,0.0
437090,0.0
437091,0.0
437092,0.0
437093,0.0
437094,0.0
437095,0.0
437096,0.0
437097,0.0
437098,0.0
437099,0.0
437100,0.0
437101,0.0
437102,0.0
437103,0.0
437104,0.0
437105,0.0
437106,0.0
437107,0.0
437108,0.0
437109,0.0
437110,0.0
437111,0.0
437112,0.0
437113,0.0
437114,0.0
437115,0.0
437116,0.0
437117,0.0
437118,0.0
437119,0.0
437120,0.0
437121,0.0
437122,0.0
437123,0.0
437124,0.0
437125,0.0
437126,0.0
437127,0.0
437128,0.0
437129,0.0
437130,0.0
437131,0.0
437132,0.0
437133,0.0
437134,0.0
437135,0.0
437136,0.0
437137,0.0
437138,0.0
437139,0.0
437140,0.0
437141,0.0
437142,0.0
437143,0.0
437144,0.0
437145,0.0
437146,0.0
437147,0.0
437148,0.0
437149,0.0
437150,0.0
437151,0.0
437152,0.0
437153,0.0
437154,0.0
437155,0.0
437156,0.0
437157,0.0
437158,0.0
437159,0.0
437160,0.0
437161,0.0
437162,0.0
437163,0.0
437164,0.0
437165,0.0
437166,0.0
437167,0.0
437168,0.0
437169,0.0
437170,0.0
437171,0.0
437172,0.0
437173,0.0
437174,0.0
437175,0.0
437176,0.0
437177,0.0
437178,0.0
437179,0.0
437180,0.0
437181,0.0
437182,0.0
437183,0.0
437184,0.0
437185,0.0
437186,0.0
437187,0.0
437188,0.0
437189,0.0
437190,0.0
437191,0.0
437192,0.0
437193,0.0
437194,0.0
437195,0.0
437196,0.0
437197,0.0
437198,0.0
437199,0.0
437200,0.0
437201,0.0
437202,0.0
437203,0.0
437204,0.0
437205,0.0
437206,0.0
437207,0.0
437208,0.0
437209,0.0
437210,0.0
437211,0.0
437212,0.0
437213,0.0
437214,0.0
437215,0.0
437216,0.0
437217,0.0
437218,0.0
437219,0.0
437220,0.0
437221,0.0
437222,0.0
437223,0.0
437224,0.0
437225,0.0
437226,0.0
437227,0.0
437228,0.0
437229,0.0
437230,0.0
437231,0.0
437232,0.0
437233,0.0
437234,0.0
437235,0.0
437236,0.0
437237,0.0
437238,0.0
437239,0.0
437240,0.0
437241,0.0
437242,0.0
437243,0.0
437244,0.0
437245,0.0
437246,0.0
437247,0.0
437248,0.0
437249,0.0
437250,0.0
437251,0.0
437252,0.0
437253,0.0
437254,0.0
437255,0.0
437256,0.0
437257,0.0
437258,0.0
437259,0.0
437260,0.0
437261,0.0
437262,0.0
437263,0.0
437264,0.0
437265,0.0
437266,0.0
437267,0.0
437268,0.0
437269,0.0
437270,0.0
437271,0.0
437272,0.0
437273,0.0
437274,0.0
437275,0.0
437276,0.0
437277,0.0
437278,0.0
437279,0.0
437280,0.0
437281,0.0
437282,0.0
437283,0.0
437284,0.0
437285,0.0
437286,0.0
437287,0.0
437288,0.0
437289,0.0
437290,0.0
437291,0.0
437292,0.0
437293,0.0
437294,0.0
437295,0.0
437296,0.0
437297,0.0
437298,0.0
437299,0.0
437300,0.0
437301,0.0
437302,0.0
437303,0.0
437304,0.0
437305,0.0
437306,0.0
437307,0.0
437308,0.0
437309,0.0
437310,0.0
437311,0.0
437312,0.0
437313,0.0
437314,0.0
437315,0.0
437316,0.0
437317,0.0
437318,0.0
437319,0.0
437320,0.0
437321,0.0
437322,0.0
437323,0.0
437324,0.0
437325,0.0
437326,0.0
437327,0.0
437328,0.0
437329,0.0
437330,0.0
437331,0.0
437332,0.0
437333,0.0
437334,0.0
437335,0.0
437336,0.0
437337,0.0
437338,0.0
437339,0.0
437340,0.0
437341,0.0
437342,0.0
437343,0.0
437344,0.0
437345,0.0
437346,0.0
437347,0.0
437348,0.0
437349,0.0
437350,0.0
437351,0.0
437352,0.0
437353,0.0
437354,0.0
437355,0.0
437356,0.0
437357,0.0
437358,0.0
437359,0.0
437360,0.0
437361,0.0
437362,0.0
437363,0.0
437364,0.0
437365,0.0
437366,0.0
437367,0.0
437368,0.0
437369,0.0
437370,0.0
437371,0.0
437372,0.0
437373,0.0
437374,0.0
437375,0.0
437376,0.0
437377,0.0
437378,0.0
437379,0.0
437380,0.0
437381,0.0
437382,0.0
437383,0.0
437384,0.0
437385,0.0
437386,0.0
437387,0.0
437388,0.0
437389,0.0
437390,0.0
437391,0.0
437392,0.0
437393,0.0
437394,0.0
437395,0.0
437396,0.0
437397,0.0
437398,0.0
437399,0.0
437400,0.0
437401,0.0
437402,0.0
437403,0.0
437404,0.0
437405,0.0
437406,0.0
437407,0.0
437408,0.0
437409,0.0
437410,0.0
437411,0.0
437412,0.0
437413,0.0
437414,0.0
437415,0.0
437416,0.0
437417,0.0
437418,0.0
437419,0.0
437420,0.0
437421,0.0
437422,0.0
437423,0.0
437424,0.0
437425,0.0
437426,0.0
437427,0.0
437428,0.0
437429,0.0
437430,0.0
437431,0.0
437432,0.0
437433,0.0
437434,0.0
437435,0.0
437436,0.0
437437,0.0
437438,0.0
437439,0.0
437440,0.0
437441,0.0
437442,0.0
437443,0.0
437444,0.0
437445,0.0
437446,0.0
437447,0.0
437448,0.0
437449,0.0
437450,0.0
437451,0.0
437452,0.0
437453,0.0
437454,0.0
437455,0.0
437456,0.0
437457,0.0
437458,0.0
437459,0.0
437460,0.0
437461,0.0
437462,0.0
437463,0.0
437464,0.0
437465,0.0
437466,0.0
437467,0.0
437468,0.0
437469,0.0
437470,0.0
437471,0.0
437472,0.0
437473,0.0
437474,0.0
437475,0.0
437476,0.0
437477,0.0
437478,0.0
437479,0.0
437480,0.0
437481,0.0
437482,0.0
437483,0.0
437484,0.0
437485,0.0
437486,0.0
437487,0.0
437488,0.0
437489,0.0
437490,0.0
437491,0.0
437492,0.0
437493,0.0
437494,0.0
437495,0.0
437496,0.0
437497,0.0
437498,0.0
437499,0.0
437500,0.0
437501,0.0
437502,0.0
437503,0.0
437504,0.0
437505,0.0
437506,0.0
437507,0.0
437508,0.0
437509,0.0
437510,0.0
437511,0.0
437512,0.0
437513,0.0
437514,0.0
437515,0.0
437516,0.0
437517,0.0
437518,0.0
437519,0.0
437520,0.0
437521,0.0
437522,0.0
437523,0.0
437524,0.0
437525,0.0
437526,0.0
437527,0.0
437528,0.0
437529,0.0
437530,0.0
437531,0.0
437532,0.0
437533,0.0
437534,0.0
437535,0.0
437536,0.0
437537,0.0
437538,0.0
437539,0.0
437540,0.0
437541,0.0
437542,0.0
437543,0.0
437544,0.0
437545,0.0
437546,0.0
437547,0.0
437548,0.0
437549,0.0
437550,0.0
437551,0.0
437552,0.0
437553,0.0
437554,0.0
437555,0.0
437556,0.0
437557,0.0
437558,0.0
437559,0.0
437560,0.0
437561,0.0
437562,0.0
437563,0.0
437564,0.0
437565,0.0
437566,0.0
437567,0.0
437568,0.0
437569,0.0
437570,0.0
437571,0.0
437572,0.0
437573,0.0
437574,0.0
437575,0.0
437576,0.0
437577,0.0
437578,0.0
437579,0.0
437580,0.0
437581,0.0
437582,0.0
437583,0.0
437584,0.0
437585,0.0
437586,0.0
437587,0.0
437588,0.0
437589,0.0
437590,0.0
437591,0.0
437592,0.0
437593,0.0
437594,0.0
437595,0.0
437596,0.0
437597,0.0
437598,0.0
437599,0.0
437600,0.0
437601,0.0
437602,0.0
437603,0.0
437604,0.0
437605,0.0
437606,0.0
437607,0.0
437608,0.0
437609,0.0
437610,0.0
437611,0.0
437612,0.0
437613,0.0
437614,0.0
437615,0.0
437616,0.0
437617,0.0
437618,0.0
437619,0.0
437620,0.0
437621,0.0
437622,0.0
437623,0.0
437624,0.0
437625,0.0
437626,0.0
437627,0.0
437628,0.0
437629,0.0
437630,0.0
437631,0.0
437632,0.0
437633,0.0
437634,0.0
437635,0.0
437636,0.0
437637,0.0
437638,0.0
437639,0.0
437640,0.0
437641,0.0
437642,0.0
437643,0.0
437644,0.0
437645,0.0
437646,0.0
437647,0.0
437648,0.0
437649,0.0
437650,0.0
437651,0.0
437652,0.0
437653,0.0
437654,0.0
437655,0.0
437656,0.0
437657,0.0
437658,0.0
437659,0.0
437660,0.0
437661,0.0
437662,0.0
437663,0.0
437664,0.0
437665,0.0
437666,0.0
437667,0.0
437668,0.0
437669,0.0
437670,0.0
437671,0.0
437672,0.0
437673,0.0
437674,0.0
437675,0.0
437676,0.0
437677,0.0
437678,0.0
437679,0.0
437680,0.0
437681,0.0
437682,0.0
437683,0.0
437684,0.0
437685,0.0
437686,0.0
437687,0.0
437688,0.0
437689,0.0
437690,0.0
437691,0.0
437692,0.0
437693,0.0
437694,0.0
437695,0.0
437696,0.0
437697,0.0
437698,0.0
437699,0.0
437700,0.0
437701,0.0
437702,0.0
437703,0.0
437704,0.0
437705,0.0
437706,0.0
437707,0.0
437708,0.0
437709,0.0
437710,0.0
437711,0.0
437712,0.0
437713,0.0
437714,0.0
437715,0.0
437716,0.0
437717,0.0
437718,0.0
437719,0.0
437720,0.0
437721,0.0
437722,0.0
437723,0.0
437724,0.0
437725,0.0
437726,0.0
437727,0.0
437728,0.0
437729,0.0
437730,0.0
437731,0.0
437732,0.0
437733,0.0
437734,0.0
437735,0.0
437736,0.0
437737,0.0
437738,0.0
437739,0.0
437740,0.0
437741,0.0
437742,0.0
437743,0.0
437744,0.0
437745,0.0
437746,0.0
437747,0.0
437748,0.0
437749,0.0
437750,0.0
437751,0.0
437752,0.0
437753,0.0
437754,0.0
437755,0.0
437756,0.0
437757,0.0
437758,0.0
437759,0.0
437760,0.0
437761,0.0
437762,0.0
437763,0.0
437764,0.0
437765,0.0
437766,0.0
437767,0.0
437768,0.0
437769,0.0
437770,0.0
437771,0.0
437772,0.0
437773,0.0
437774,0.0
437775,0.0
437776,0.0
437777,0.0
437778,0.0
437779,0.0
437780,0.0
437781,0.0
437782,0.0
437783,0.0
437784,0.0
437785,0.0
437786,0.0
437787,0.0
437788,0.0
437789,0.0
437790,0.0
437791,0.0
437792,0.0
437793,0.0
437794,0.0
437795,0.0
437796,0.0
437797,0.0
437798,0.0
437799,0.0
437800,0.0
437801,0.0
437802,0.0
437803,0.0
437804,0.0
437805,0.0
437806,0.0
437807,0.0
437808,0.0
437809,0.0
437810,0.0
437811,0.0
437812,0.0
437813,0.0
437814,0.0
437815,0.0
437816,0.0
437817,0.0
437818,0.0
437819,0.0
437820,0.0
437821,0.0
437822,0.0
437823,0.0
437824,0.0
437825,0.0
437826,0.0
437827,0.0
437828,0.0
437829,0.0
437830,0.0
437831,0.0
437832,0.0
437833,0.0
437834,0.0
437835,0.0
437836,0.0
437837,0.0
437838,0.0
437839,0.0
437840,0.0
437841,0.0
437842,0.0
437843,0.0
437844,0.0
437845,0.0
437846,0.0
437847,0.0
437848,0.0
437849,0.0
437850,0.0
437851,0.0
437852,0.0
437853,0.0
437854,0.0
437855,0.0
437856,0.0
437857,0.0
437858,0.0
437859,0.0
437860,0.0
437861,0.0
437862,0.0
437863,0.0
437864,0.0
437865,0.0
437866,0.0
437867,0.0
437868,0.0
437869,0.0
437870,0.0
437871,0.0
437872,0.0
437873,0.0
437874,0.0
437875,0.0
437876,0.0
437877,0.0
437878,0.0
437879,0.0
437880,0.0
437881,0.0
437882,0.0
437883,0.0
437884,0.0
437885,0.0
437886,0.0
437887,0.0
437888,0.0
437889,0.0
437890,0.0
437891,0.0
437892,0.0
437893,0.0
437894,0.0
437895,0.0
437896,0.0
437897,0.0
437898,0.0
437899,0.0
437900,0.0
437901,0.0
437902,0.0
437903,0.0
437904,0.0
437905,0.0
437906,0.0
437907,0.0
437908,0.0
437909,0.0
437910,0.0
437911,0.0
437912,0.0
437913,0.0
437914,0.0
437915,0.0
437916,0.0
437917,0.0
437918,0.0
437919,0.0
437920,0.0
437921,0.0
437922,0.0
437923,0.0
437924,0.0
437925,0.0
437926,0.0
437927,0.0
437928,0.0
437929,0.0
437930,0.0
437931,0.0
437932,0.0
437933,0.0
437934,0.0
437935,0.0
437936,0.0
437937,0.0
437938,0.0
437939,0.0
437940,0.0
437941,0.0
437942,0.0
437943,0.0
437944,0.0
437945,0.0
437946,0.0
437947,0.0
437948,0.0
437949,0.0
437950,0.0
437951,0.0
437952,0.0
437953,0.0
437954,0.0
437955,0.0
437956,0.0
437957,0.0
437958,0.0
437959,0.0
437960,0.0
437961,0.0
437962,0.0
437963,0.0
437964,0.0
437965,0.0
437966,0.0
437967,0.0
437968,0.0
437969,0.0
437970,0.0
437971,0.0
437972,0.0
437973,0.0
437974,0.0
437975,0.0
437976,0.0
437977,0.0
437978,0.0
437979,0.0
437980,0.0
437981,0.0
437982,0.0
437983,0.0
437984,0.0
437985,0.0
437986,0.0
437987,0.0
437988,0.0
437989,0.0
437990,0.0
437991,0.0
437992,0.0
437993,0.0
437994,0.0
437995,0.0
437996,0.0
437997,0.0
437998,0.0
437999,0.0
438000,0.0
438001,0.0
438002,0.0
438003,0.0
438004,0.0
438005,0.0
438006,0.0
438007,0.0
438008,0.0
438009,0.0
438010,0.0
438011,0.0
438012,0.0
438013,0.0
438014,0.0
438015,0.0
438016,0.0
438017,0.0
438018,0.0
438019,0.0
438020,0.0
438021,0.0
438022,0.0
438023,0.0
438024,0.0
438025,0.0
438026,0.0
438027,0.0
438028,0.0
438029,0.0
438030,0.0
438031,0.0
438032,0.0
438033,0.0
438034,0.0
438035,0.0
438036,0.0
438037,0.0
438038,0.0
438039,0.0
438040,0.0
438041,0.0
438042,0.0
438043,0.0
438044,0.0
438045,0.0
438046,0.0
438047,0.0
438048,0.0
438049,0.0
438050,0.0
438051,0.0
438052,0.0
438053,0.0
438054,0.0
438055,0.0
438056,0.0
438057,0.0
438058,0.0
438059,0.0
438060,0.0
438061,0.0
438062,0.0
438063,0.0
438064,0.0
438065,0.0
438066,0.0
438067,0.0
438068,0.0
438069,0.0
438070,0.0
438071,0.0
438072,0.0
438073,0.0
438074,0.0
438075,0.0
438076,0.0
438077,0.0
438078,0.0
438079,0.0
438080,0.0
438081,0.0
438082,0.0
438083,0.0
438084,0.0
438085,0.0
438086,0.0
438087,0.0
438088,0.0
438089,0.0
438090,0.0
438091,0.0
438092,0.0
438093,0.0
438094,0.0
438095,0.0
438096,0.0
438097,0.0
438098,0.0
438099,0.0
438100,0.0
438101,0.0
438102,0.0
438103,0.0
438104,0.0
438105,0.0
438106,0.0
438107,0.0
438108,0.0
438109,0.0
438110,0.0
438111,0.0
438112,0.0
438113,0.0
438114,0.0
438115,0.0
438116,0.0
438117,0.0
438118,0.0
438119,0.0
438120,0.0
438121,0.0
438122,0.0
438123,0.0
438124,0.0
438125,0.0
438126,0.0
438127,0.0
438128,0.0
438129,0.0
438130,0.0
438131,0.0
438132,0.0
438133,0.0
438134,0.0
438135,0.0
438136,0.0
438137,0.0
438138,0.0
438139,0.0
438140,0.0
438141,0.0
438142,0.0
438143,0.0
438144,0.0
438145,0.0
438146,0.0
438147,0.0
438148,0.0
438149,0.0
438150,0.0
438151,0.0
438152,0.0
438153,0.0
438154,0.0
438155,0.0
438156,0.0
438157,0.0
438158,0.0
438159,0.0
438160,0.0
438161,0.0
438162,0.0
438163,0.0
438164,0.0
438165,0.0
438166,0.0
438167,0.0
438168,0.0
438169,0.0
438170,0.0
438171,0.0
438172,0.0
438173,0.0
438174,0.0
438175,0.0
438176,0.0
438177,0.0
438178,0.0
438179,0.0
438180,0.0
438181,0.0
438182,0.0
438183,0.0
438184,0.0
438185,0.0
438186,0.0
438187,0.0
438188,0.0
438189,0.0
438190,0.0
438191,0.0
438192,0.0
438193,0.0
438194,0.0
438195,0.0
438196,0.0
438197,0.0
438198,0.0
438199,0.0
438200,0.0
